row_id,year,region,region_norm,title,url,videoId,videoId_is_valid,videoId_occurrences,is_duplicate_videoId,views,views_raw,views_is_missing,views_snapshot_date,tags_list,tags,tags_raw,tag1,tag2,tag3,tag4,tag5
211,2021,Uruguay,uruguay,Uruguayan ASADO GRILL 🥩🇺🇾 Eating BBQ at the MEAT MARKET in Montevideo,https://youtu.be/VSPrFaUipx4,VSPrFaUipx4,True,1,False,66661,66661,False,2026-02-10,"[""uruguayan asado grill"", ""uruguayan asado"", ""asado"", ""uruguay asado"", ""uruguay bbq""]","uruguayan asado grill, uruguayan asado, asado, uruguay asado, uruguay bbq","uruguayan asado grill, uruguayan asado, asado, uruguay asado, uruguay bbq",uruguayan asado grill,uruguayan asado,asado,uruguay asado,uruguay bbq
212,2021,Uruguay,uruguay,"Travelling to MONTEVIDEO, Uruguay 🇺🇾 + Trying URUGUAYAN STEAK 🥩",https://youtu.be/Bxpwe1MQCHo,Bxpwe1MQCHo,True,1,False,48160,48160,False,2026-02-10,"[""montevideo"", ""uruguayan steak"", ""montevideo uruguay"", ""uruguay steak"", ""montevideo travel""]","montevideo, uruguayan steak, montevideo uruguay, uruguay steak, montevideo travel","montevideo, uruguayan steak, montevideo uruguay, uruguay steak, montevideo travel",montevideo,uruguayan steak,montevideo uruguay,uruguay steak,montevideo travel
213,2021,Uruguay,uruguay,Colonia del Sacramento 🇺🇾 Visiting URUGUAY'S Charming Colonial Town + Food!,https://youtu.be/Zej0uBEndQ4,Zej0uBEndQ4,True,1,False,57203,57203,False,2026-02-10,"[""colonia"", ""colonia uruguay"", ""uruguay"", ""uruguayan food"", ""visit uruguay""]","colonia, colonia uruguay, uruguay, uruguayan food, visit uruguay","colonia, colonia uruguay, uruguay, uruguayan food, visit uruguay",colonia,colonia uruguay,uruguay,uruguayan food,visit uruguay
214,2021,Canada,canada,Canadian LUMBERJACK BREAKFAST 🇨🇦🍳 Cooking Outside in the Snow in -20°C!,https://youtu.be/Sk1OIHty4yo,Sk1OIHty4yo,True,1,False,34448,34448,False,2026-02-10,"[""breakfast"", ""canadian breakfast"", ""lumberjack breakfast"", ""canadian lumberjack breakfast"", ""canadian food""]","breakfast, canadian breakfast, lumberjack breakfast, canadian lumberjack breakfast, canadian food","breakfast, canadian breakfast, lumberjack breakfast, canadian lumberjack breakfast, canadian food",breakfast,canadian breakfast,lumberjack breakfast,canadian lumberjack breakfast,canadian food
215,2021,Uruguay,uruguay,We're Going to URUGUAY! 🇺🇾 Ferry from Buenos Aires to COLONIA on BUQUEBUS,https://youtu.be/wybqEH5ZxiU,wybqEH5ZxiU,True,1,False,58392,58392,False,2026-02-10,"[""ferry to uruguay"", ""ferry to colonia"", ""uruguayan bbq"", ""buquebus to uruguay"", ""buenos aires to colonia""]","ferry to uruguay, ferry to colonia, uruguayan bbq, buquebus to uruguay, buenos aires to colonia","ferry to uruguay, ferry to colonia, uruguayan bbq, buquebus to uruguay, buenos aires to colonia",ferry to uruguay,ferry to colonia,uruguayan bbq,buquebus to uruguay,buenos aires to colonia
216,2021,Argentina,argentina,LAST DAY in Argentina for NOW! 🇦🇷 | Travelling from Jujuy to Salta to Buenos Aires,https://youtu.be/5sLq_8w20C8,5sLq_8w20C8,True,1,False,14524,14524,False,2026-02-10,"[""leaving argentina"", ""goodbye argentina"", ""travel day argentina"", ""jujuy to salta"", ""jujuy to buenos aires""]","leaving argentina, goodbye argentina, travel day argentina, jujuy to salta, jujuy to buenos aires","leaving argentina, goodbye argentina, travel day argentina, jujuy to salta, jujuy to buenos aires",leaving argentina,goodbye argentina,travel day argentina,jujuy to salta,jujuy to buenos aires
217,2021,Argentina,argentina,RUINS of Tilcara (Pucará) + Visiting Maimará ☀️🌵 Trying LLAMA STEAK for Dinner,https://youtu.be/girGVBu2MiM,girGVBu2MiM,True,1,False,13685,13685,False,2026-02-10,"[""tilcara"", ""eating llama"", ""tilcara jujuy"", ""trying llama"", ""pucara""]","tilcara, eating llama, tilcara jujuy, trying llama, pucara","tilcara, eating llama, tilcara jujuy, trying llama, pucara",tilcara,eating llama,tilcara jujuy,trying llama,pucara
218,2021,Argentina,argentina,This looks like the WILD WEST! 🤠🌵 Road Tripping UQUÍA + HUMAHUACA + VINEYARD,https://youtu.be/Xze4QIivu7g,Xze4QIivu7g,True,1,False,22612,22612,False,2026-02-10,"[""jujuy"", ""jujuy argentina"", ""jujuy travel"", ""uquia jujuy"", ""humahuaca""]","jujuy, jujuy argentina, jujuy travel, uquia jujuy, humahuaca","jujuy, jujuy argentina, jujuy travel, uquia jujuy, humahuaca",jujuy,jujuy argentina,jujuy travel,uquia jujuy,humahuaca
219,2021,Argentina,argentina,SALT FLATS + Rainbow Mountains 🌈🧂 Visiting PURMAMARCA + SALINAS GRANDES,https://youtu.be/9v1kRiE6t-k,9v1kRiE6t-k,True,1,False,27569,27569,False,2026-02-10,"[""jujuy"", ""jujuy argentina"", ""purmamarca"", ""jujuy salt flats"", ""purmamarca jujuy""]","jujuy, jujuy argentina, purmamarca, jujuy salt flats, purmamarca jujuy","jujuy, jujuy argentina, purmamarca, jujuy salt flats, purmamarca jujuy",jujuy,jujuy argentina,purmamarca,jujuy salt flats,purmamarca jujuy
220,2021,Argentina,argentina,Visiting SALTA's Top Attractions 🏛️ Trying Northern ARGENTINE FOOD,https://youtu.be/7zoLdR1P0IM,7zoLdR1P0IM,True,1,False,32104,32104,False,2026-02-10,"[""salta"", ""salta argentina"", ""salta travel"", ""northern argentine food"", ""visit salta""]","salta, salta argentina, salta travel, northern argentine food, visit salta","salta, salta argentina, salta travel, northern argentine food, visit salta",salta,salta argentina,salta travel,northern argentine food,visit salta
221,2021,Canada,canada,Our VALENTINE'S DAY Date + Where we got MARRIED! 💕 | Couples Q & A,https://youtu.be/M5Zqcsp5Qas,M5Zqcsp5Qas,True,1,False,15602,15602,False,2026-02-10,"[""valentine's day date"", ""valentine's day date ideas"", ""valentines day"", ""valentine's day"", ""couples tag""]","valentine's day date, valentine's day date ideas, valentines day, valentine's day, couples tag","valentine's day date, valentine's day date ideas, valentines day, valentine's day, couples tag",valentine's day date,valentine's day date ideas,valentines day,valentine's day,couples tag
222,2021,Argentina,argentina,"Wine Lover’s Guide to Cafayate, Salta 🍇 Vineyard Tours, Tastings & Food",https://youtu.be/OVqjVw2YvCk,OVqjVw2YvCk,True,1,False,24436,24436,False,2026-02-10,"[""wine tasting argentina"", ""wine tourism argentina"", ""wine tour salta"", ""wine tour argentina"", ""cafayate wine tour""]","wine tasting argentina, wine tourism argentina, wine tour salta, wine tour argentina, cafayate wine tour","wine tasting argentina, wine tourism argentina, wine tour salta, wine tour argentina, cafayate wine tour",wine tasting argentina,wine tourism argentina,wine tour salta,wine tour argentina,cafayate wine tour
223,2021,Argentina,argentina,The BEST of Travel in TUCUMAN 🌵🦙 Epic Day Trip Visiting Ruins,https://youtu.be/eAOs_p9Xn9Y,eAOs_p9Xn9Y,True,1,False,32139,32139,False,2026-02-10,"[""tucuman"", ""tucuman argentina"", ""tucuman travel"", ""tucuman tourism"", ""tucuman tourist attractions""]","tucuman, tucuman argentina, tucuman travel, tucuman tourism, tucuman tourist attractions","tucuman, tucuman argentina, tucuman travel, tucuman tourism, tucuman tourist attractions",tucuman,tucuman argentina,tucuman travel,tucuman tourism,tucuman tourist attractions
224,2021,Argentina,argentina,Travelling to NORTHERN ARGENTINA (Overnight Bus) + First Impressions of TUCUMAN,https://youtu.be/akotkHJ5h9U,akotkHJ5h9U,True,1,False,19309,19309,False,2026-02-10,"[""tucuman"", ""tucuman argentina"", ""travel tucuman argentina"", ""tucuman northern argentina"", ""tucuman travel""]","tucuman, tucuman argentina, travel tucuman argentina, tucuman northern argentina, tucuman travel","tucuman, tucuman argentina, travel tucuman argentina, tucuman northern argentina, tucuman travel",tucuman,tucuman argentina,travel tucuman argentina,tucuman northern argentina,tucuman travel
225,2021,Argentina,argentina,Sneak Peek at Future RENOVATION PROJECT 🛠️ | Restoring an ABANDONED HOME,https://youtu.be/19M_Gis0fpA,19M_Gis0fpA,True,1,False,39752,39752,False,2026-02-10,"[""reno project"", ""international reno project"", ""international reno"", ""international renovation show"", ""home renovation""]","reno project, international reno project, international reno, international renovation show, home renovation","reno project, international reno project, international reno, international renovation show, home renovation",reno project,international reno project,international reno,international renovation show,home renovation
226,2021,Argentina,argentina,"VILLA ALPINA 🏔️ Visiting a Tiny HIDDEN ALPINE VILLAGE in CORDOBA, Argentina",https://youtu.be/igloyByeB_Q,igloyByeB_Q,True,1,False,22369,22369,False,2026-02-10,"[""alpine village"", ""villa alpina cordoba"", ""alpine village argentina"", ""villa alpina"", ""alpine village cordoba""]","alpine village, villa alpina cordoba, alpine village argentina, villa alpina, alpine village cordoba","alpine village, villa alpina cordoba, alpine village argentina, villa alpina, alpine village cordoba",alpine village,villa alpina cordoba,alpine village argentina,villa alpina,alpine village cordoba
227,2021,Argentina,argentina,Driving in ARGENTINA After 20+ Years! 🚘 | ROAD TRIP to the Sierras of Cordoba,https://youtu.be/ghPudLpnZhE,ghPudLpnZhE,True,1,False,29380,29380,False,2026-02-10,"[""driving in argentina"", ""driving in cordoba argentina"", ""cordoba argentina"", ""driving in cordoba"", ""driving rental car argentina""]","driving in argentina, driving in cordoba argentina, cordoba argentina, driving in cordoba, driving rental car argentina","driving in argentina, driving in cordoba argentina, cordoba argentina, driving in cordoba, driving rental car argentina",driving in argentina,driving in cordoba argentina,cordoba argentina,driving in cordoba,driving rental car argentina
228,2021,Argentina,argentina,Must-Try Argentine STEAK SANDWICHES + CHORIZO on a Bun 🥩 + Japanese Gardens,https://youtu.be/-pg_qz0h2jA,-pg_qz0h2jA,True,1,False,50846,50846,False,2026-02-10,"[""steak sandwiches"", ""steak sandwich"", ""japanese gardens buenos aires"", ""best steak sandwich buenos aires"", ""choripan""]","steak sandwiches, steak sandwich, japanese gardens buenos aires, best steak sandwich buenos aires, choripan","steak sandwiches, steak sandwich, japanese gardens buenos aires, best steak sandwich buenos aires, choripan",steak sandwiches,steak sandwich,japanese gardens buenos aires,best steak sandwich buenos aires,choripan
229,2021,Argentina,argentina,SAILING the WIDEST RIVER in the World! ⛵ | River Plate Sail Trip in BUENOS AIRES,https://youtu.be/y0H7H7sVV0E,y0H7H7sVV0E,True,1,False,15558,15558,False,2026-02-10,"[""buenos aires sailing"", ""sailing buenos aires"", ""sailing trip buenos aires"", ""sailing trip river plate"", ""buenos aires day trip""]","buenos aires sailing, sailing buenos aires, sailing trip buenos aires, sailing trip river plate, buenos aires day trip","buenos aires sailing, sailing buenos aires, sailing trip buenos aires, sailing trip river plate, buenos aires day trip",buenos aires sailing,sailing buenos aires,sailing trip buenos aires,sailing trip river plate,buenos aires day trip
230,2020,Argentina,argentina,"Northern ARGENTINE FOOD: Empanadas, Humitas + Tamales 🥟 (It Rained So We ATE!)",https://youtu.be/TyioaV8fnc0,TyioaV8fnc0,True,1,False,21680,21680,False,2026-02-10,"[""northern argentine food"", ""argentina food"", ""argentine food"", ""argentina food travel"", ""tamales argentina""]","northern argentine food, argentina food, argentine food, argentina food travel, tamales argentina","northern argentine food, argentina food, argentine food, argentina food travel, tamales argentina",northern argentine food,argentina food,argentine food,argentina food travel,tamales argentina
231,2020,Argentina,argentina,Travelling to ARGENTINA 🇦🇷 This MONSTER MILANESA Was Our First Meal Back!,https://youtu.be/iLKAAmoVDdc,iLKAAmoVDdc,True,1,False,94828,94828,False,2026-02-10,"[""travelling to argentina"", ""best milanesa buenos aires"", ""argentina travel"", ""milanesas buenos aires"", ""milanesa""]","travelling to argentina, best milanesa buenos aires, argentina travel, milanesas buenos aires, milanesa","travelling to argentina, best milanesa buenos aires, argentina travel, milanesas buenos aires, milanesa",travelling to argentina,best milanesa buenos aires,argentina travel,milanesas buenos aires,milanesa
232,2020,South America,south america,"Our SOUTH AMERICA TRIP 🌎 | Travelling ARGENTINA, URUGUAY & CHILE: 3 Months!",https://youtu.be/2FuWrmSMlPY,2FuWrmSMlPY,True,1,False,69022,69022,False,2026-02-10,"[""south america trip"", ""south america travel"", ""south america travel vlog"", ""south america travel video"", ""south america backpacking""]","south america trip, south america travel, south america travel vlog, south america travel video, south america backpacking","south america trip, south america travel, south america travel vlog, south america travel video, south america backpacking",south america trip,south america travel,south america travel vlog,south america travel video,south america backpacking
233,2020,Canada,canada,CHRISTMAS LIGHTS ✨ + POLAR DRIVE at Toronto Pearson Airport 🎄,https://youtu.be/a6ePgIR7xi4,a6ePgIR7xi4,True,1,False,37033,37033,False,2026-02-10,"[""christmas lights"", ""christmas lights show"", ""polar drive"", ""polar drive pearson"", ""polar drive through toronto""]","christmas lights, christmas lights show, polar drive, polar drive pearson, polar drive through toronto","christmas lights, christmas lights show, polar drive, polar drive pearson, polar drive through toronto",christmas lights,christmas lights show,polar drive,polar drive pearson,polar drive through toronto
234,2020,Canada,canada,Perfect DAY in TORONTO! ❄️ Things TO DO with 24 Hours in DOWNTOWN Toronto,https://youtu.be/roTsxO8tQT0,roTsxO8tQT0,True,1,False,73493,73493,False,2026-02-10,"[""toronto"", ""day in toronto"", ""24 hours in toronto"", ""things to do in toronto"", ""day in toronto vlog""]","toronto, day in toronto, 24 hours in toronto, things to do in toronto, day in toronto vlog","toronto, day in toronto, 24 hours in toronto, things to do in toronto, day in toronto vlog",toronto,day in toronto,24 hours in toronto,things to do in toronto,day in toronto vlog
235,2020,Canada,canada,SURPRISE Getaway for SAM's Birthday 🥳 | Toronto Hotel STAYCATION + Pizza,https://youtu.be/2OaNwfWOnCc,2OaNwfWOnCc,True,1,False,47586,47586,False,2026-02-10,"[""surprise trip"", ""surprise trip vlog"", ""hotel staycation toronto"", ""toronto"", ""hotel staycation""]","surprise trip, surprise trip vlog, hotel staycation toronto, toronto, hotel staycation","surprise trip, surprise trip vlog, hotel staycation toronto, toronto, hotel staycation",surprise trip,surprise trip vlog,hotel staycation toronto,toronto,hotel staycation
236,2020,Canada,canada,Enjoying WINTER in CANADA ☃️ | First SNOWFALL ❄️ + Decorating CHRISTMAS TREE,https://youtu.be/3SasMqRX2Sg,3SasMqRX2Sg,True,1,False,39780,39780,False,2026-02-10,"[""winter in canada"", ""winter canada"", ""winter canada vlog"", ""canada in winter"", ""canada in winter vlog""]","winter in canada, winter canada, winter canada vlog, canada in winter, canada in winter vlog","winter in canada, winter canada, winter canada vlog, canada in winter, canada in winter vlog",winter in canada,winter canada,winter canada vlog,canada in winter,canada in winter vlog
237,2020,Canada,canada,NIAGARA FALLS Day Trip from Toronto 🌊 + Wine Tasting in NIAGARA VINEYARDS 🍇,https://youtu.be/FT0CDL0tzR8,FT0CDL0tzR8,True,1,False,29479,29479,False,2026-02-10,"[""niagara falls"", ""niagara falls canada"", ""niagara falls vlog"", ""niagara falls day trip"", ""day trip to niagara falls""]","niagara falls, niagara falls canada, niagara falls vlog, niagara falls day trip, day trip to niagara falls","niagara falls, niagara falls canada, niagara falls vlog, niagara falls day trip, day trip to niagara falls",niagara falls,niagara falls canada,niagara falls vlog,niagara falls day trip,day trip to niagara falls
